SKUid,EANcode,BrandName,Category,Product,Price,Incentive
1557,8.90E+12,BoAt,Wired Earphones,Boat Bassheads 152 Jazzy Blue Sunburn,269,3
3315,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - King&apos;s Purple,1399,14
3316,8.91E+12,BoAt,Accessories,EnergyShroom PB300 - Marvel Fusion,1399,14
3303,8.91E+12,BoAt,Accessories,Type C C300 - Black,299,3
3304,8.91E+12,BoAt,Accessories,Type C C300 - White,299,3
3351,8.91E+12,BoAt,Accessories,EnergyShroom PB310 Wireless Pro-Carbon B,1699,17
3353,8.91E+12,BoAt,Accessories,EnergyShroom PB300 Air - Carbon Black,1449,14
3344,8.91E+12,BoAt,Accessories,Swift Lynk 3 in 1 USB Hub - Silver,1299,13
3128,8.91E+12,BoAt,Wireless EP,Rockerz 103 V2 Pro Ash Grey,1049,10
3127,8.91E+12,BoAt,Wireless EP,Rockerz 103 V2 ProFern Green,1049,10
3126,8.91E+12,BoAt,Wireless EP,Rockerz 103 V2 Pro Active Black,1049,10
2408,8.91E+12,BoAt,Wearables,boAt Wave Arcade - Active Black,1499,15
2409,8.91E+12,BoAt,Wearables,boAt Wave  Arcade - Cool grey,1499,15
2410,8.91E+12,BoAt,Wearables,boAt Wave  Arcade - Mint green,1499,15
2426,8.91E+12,BoAt,Wearables,boAt Wave  Arcade - Cool blue,1499,15
3285,8.91E+12,BoAt,Wireless EP,Rockerz 255 ANC Magenta Pop,1899,19
3284,8.91E+12,BoAt,Wireless EP,Rockerz 255 ANC Marine Blue,1899,19
3283,8.91E+12,BoAt,Wireless EP,Rockerz 255 ANC Raven Black,1899,19
2875,8.91E+12,BoAt,Home Audio,BoAt Aavante Bar Opera Premium Black,3199,32
1040,8.90E+12,BoAt,Wireless HP,Rockerz 400 Kxip Lion Red,1299,13
1519,8.90E+12,BoAt,Wireless HP,Rockerz 650 Crusader Knight Black,1199,12
3111,8.91E+12,BoAt,TWS,Airdopes 91 Active Black,1299,13
3112,8.91E+12,BoAt,TWS,Airdopes 91 Starry Blue,1299,13
3113,8.91E+12,BoAt,TWS,Airdopes 91 Mist Grey,1299,13
3154,8.91E+12,BoAt,TWS,Airdopes 161 ANC Black,1699,17
3155,8.91E+12,BoAt,TWS,Airdopes 161 ANC White,1699,17
3157,8.91E+12,BoAt,TWS,Airdopes 161 ANC Green,1699,17
3046,8.91E+12,BoAt,Speakers,Stone 1800 Camo Black,8299,83
